,time,x,x,x,x,time,u,u,u,u
1388,27.8,-0.000556298,-0.00080371,-0.000740611,-0.000565904,27.8,0,0.024130097,0.037051323,0.056609065
1389,27.82,-0.000555245,-0.000803084,-0.000740197,-0.000565718,27.82,0,0.024111306,0.03703057,0.056590423
1390,27.84,-0.000554193,-0.000802459,-0.000739782,-0.000565532,27.84,0,0.02409253,0.037009829,0.056571787
1391,27.86,-0.000553144,-0.000801834,-0.000739368,-0.000565345,27.86,0,0.024073768,0.036989099,0.056553158
1392,27.88,-0.000552096,-0.00080121,-0.000738953,-0.000565159,27.88,0,0.024055021,0.036968381,0.056534534
1393,27.9,-0.00055105,-0.000800586,-0.00073854,-0.000564973,27.9,0,0.024036288,0.036947675,0.056515917
1394,27.92,-0.000550007,-0.000799962,-0.000738126,-0.000564787,27.92,0,0.02401757,0.03692698,0.056497306
1395,27.94,-0.000548965,-0.000799339,-0.000737712,-0.000564601,27.94,0,0.023998867,0.036906296,0.0564787
1396,27.96,-0.000547925,-0.000798717,-0.000737299,-0.000564415,27.96,0,0.023980178,0.036885625,0.056460101
1397,27.98,-0.000546887,-0.000798095,-0.000736886,-0.000564229,27.98,0,0.023961504,0.036864965,0.056441508
1398,28,-0.000545852,-0.000797473,-0.000736474,-0.000564043,28,0,0.023942845,0.036844316,0.056422922
1399,28.02,-0.000544818,-0.000796852,-0.000736061,-0.000563858,28.02,0,0.023924199,0.036823679,0.056404341
1400,28.04,-0.000543786,-0.000796232,-0.000735649,-0.000563672,28.04,0,0.023905569,0.036803054,0.056385766
1401,28.06,-0.000542756,-0.000795612,-0.000735237,-0.000563486,28.06,0,0.023886953,0.03678244,0.056367198
1402,28.08,-0.000541728,-0.000794992,-0.000734825,-0.000563301,28.08,0,0.023868351,0.036761838,0.056348636
1403,28.1,-0.000540702,-0.000794373,-0.000734413,-0.000563115,28.1,0,0.023849764,0.036741247,0.056330079
1404,28.12,-0.000539678,-0.000793754,-0.000734002,-0.00056293,28.12,0,0.023831191,0.036720667,0.056311529
1405,28.14,-0.000538656,-0.000793136,-0.000733591,-0.000562744,28.14,0,0.023812633,0.0367001,0.056292985
1406,28.16,-0.000537636,-0.000792519,-0.00073318,-0.000562559,28.16,0,0.02379409,0.036679544,0.056274448
1407,28.18,-0.000536617,-0.000791902,-0.000732769,-0.000562374,28.18,0,0.02377556,0.036658999,0.056255916
1408,28.2,-0.000535601,-0.000791285,-0.000732359,-0.000562189,28.2,0,0.023757045,0.036638466,0.05623739
1409,28.22,-0.000534587,-0.000790669,-0.000731949,-0.000562004,28.22,0,0.023738545,0.036617944,0.056218871
1410,28.24,-0.000533574,-0.000790053,-0.000731539,-0.000561818,28.24,0,0.023720059,0.036597434,0.056200357
1411,28.26,-0.000532563,-0.000789438,-0.000731129,-0.000561633,28.26,0,0.023701587,0.036576935,0.05618185
1412,28.28,-0.000531555,-0.000788823,-0.000730719,-0.000561449,28.28,0,0.02368313,0.036556448,0.056163348
1413,28.3,-0.000530548,-0.000788209,-0.00073031,-0.000561264,28.3,0,0.023664687,0.036535972,0.056144853
1414,28.32,-0.000529543,-0.000787595,-0.000729901,-0.000561079,28.32,0,0.023646259,0.036515508,0.056126364
1415,28.34,-0.00052854,-0.000786981,-0.000729492,-0.000560894,28.34,0,0.023627845,0.036495055,0.056107881
1416,28.36,-0.000527539,-0.000786369,-0.000729084,-0.000560709,28.36,0,0.023609445,0.036474614,0.056089404
1417,28.38,-0.00052654,-0.000785756,-0.000728675,-0.000560525,28.38,0,0.023591059,0.036454184,0.056070933
1418,28.4,-0.000525543,-0.000785144,-0.000728267,-0.00056034,28.4,0,0.023572688,0.036433765,0.056052469
1419,28.42,-0.000524547,-0.000784533,-0.000727859,-0.000560156,28.42,0,0.023554331,0.036413358,0.05603401
1420,28.44,-0.000523554,-0.000783922,-0.000727452,-0.000559971,28.44,0,0.023535989,0.036392963,0.056015557
1421,28.46,-0.000522562,-0.000783312,-0.000727044,-0.000559787,28.46,0,0.023517661,0.036372579,0.055997111
1422,28.48,-0.000521573,-0.000782702,-0.000726637,-0.000559602,28.48,0,0.023499347,0.036352206,0.05597867
1423,28.5,-0.000520585,-0.000782092,-0.00072623,-0.000559418,28.5,0,0.023481047,0.036331845,0.055960236
1424,28.52,-0.000519599,-0.000781483,-0.000725823,-0.000559234,28.52,0,0.023462761,0.036311495,0.055941808
1425,28.54,-0.000518615,-0.000780874,-0.000725417,-0.00055905,28.54,0,0.02344449,0.036291156,0.055923385
1426,28.56,-0.000517632,-0.000780266,-0.00072501,-0.000558866,28.56,0,0.023426233,0.036270829,0.055904969
1427,28.58,-0.000516652,-0.000779659,-0.000724604,-0.000558682,28.58,0,0.02340799,0.036250513,0.055886559
1428,28.6,-0.000515674,-0.000779052,-0.000724198,-0.000558498,28.6,0,0.023389762,0.036230209,0.055868155
1429,28.62,-0.000514697,-0.000778445,-0.000723793,-0.000558314,28.62,0,0.023371547,0.036209916,0.055849757
1430,28.64,-0.000513722,-0.000777839,-0.000723387,-0.00055813,28.64,0,0.023353347,0.036189634,0.055831365
1431,28.66,-0.000512749,-0.000777233,-0.000722982,-0.000557946,28.66,0,0.023335161,0.036169364,0.055812979
1432,28.68,-0.000511778,-0.000776628,-0.000722577,-0.000557762,28.68,0,0.023316989,0.036149105,0.0557946
1433,28.7,-0.000510809,-0.000776023,-0.000722172,-0.000557579,28.7,0,0.023298831,0.036128857,0.055776226
1434,28.72,-0.000509841,-0.000775419,-0.000721768,-0.000557395,28.72,0,0.023280688,0.036108621,0.055757858
1435,28.74,-0.000508876,-0.000774815,-0.000721364,-0.000557211,28.74,0,0.023262558,0.036088396,0.055739497
1436,28.76,-0.000507912,-0.000774211,-0.00072096,-0.000557028,28.76,0,0.023244443,0.036068183,0.055721141
1437,28.78,-0.00050695,-0.000773608,-0.000720556,-0.000556844,28.78,0,0.023226342,0.03604798,0.055702791
1438,28.8,-0.00050599,-0.000773006,-0.000720152,-0.000556661,28.8,0,0.023208255,0.03602779,0.055684448
1439,28.82,-0.000505031,-0.000772404,-0.000719749,-0.000556478,28.82,0,0.023190181,0.03600761,0.05566611
1440,28.84,-0.000504075,-0.000771803,-0.000719346,-0.000556295,28.84,0,0.023172122,0.035987442,0.055647779
1441,28.86,-0.00050312,-0.000771202,-0.000718943,-0.000556111,28.86,0,0.023154078,0.035967285,0.055629454
1442,28.88,-0.000502167,-0.000770601,-0.00071854,-0.000555928,28.88,0,0.023136047,0.035947139,0.055611134
1443,28.9,-0.000501216,-0.000770001,-0.000718138,-0.000555745,28.9,0,0.02311803,0.035927004,0.055592821
1444,28.92,-0.000500267,-0.000769401,-0.000717735,-0.000555562,28.92,0,0.023100027,0.035906881,0.055574513
1445,28.94,-0.000499319,-0.000768802,-0.000717333,-0.000555379,28.94,0,0.023082038,0.035886769,0.055556212
1446,28.96,-0.000498374,-0.000768203,-0.000716932,-0.000555196,28.96,0,0.023064063,0.035866669,0.055537917
1447,28.98,-0.00049743,-0.000767605,-0.00071653,-0.000555013,28.98,0,0.023046103,0.035846579,0.055519628
1448,29,-0.000496488,-0.000767007,-0.000716129,-0.000554831,29,0,0.023028156,0.035826501,0.055501345
1449,29.02,-0.000495547,-0.00076641,-0.000715728,-0.000554648,29.02,0,0.023010223,0.035806434,0.055483067
1450,29.04,-0.000494609,-0.000765813,-0.000715327,-0.000554465,29.04,0,0.022992304,0.035786379,0.055464796
1451,29.06,-0.000493672,-0.000765217,-0.000714926,-0.000554283,29.06,0,0.022974399,0.035766334,0.055446531
1452,29.08,-0.000492737,-0.000764621,-0.000714526,-0.0005541,29.08,0,0.022956508,0.035746301,0.055428272
1453,29.1,-0.000491804,-0.000764026,-0.000714125,-0.000553918,29.1,0,0.022938631,0.035726279,0.055410019
1454,29.12,-0.000490872,-0.000763431,-0.000713725,-0.000553735,29.12,0,0.022920768,0.035706268,0.055391772
1455,29.14,-0.000489943,-0.000762836,-0.000713326,-0.000553553,29.14,0,0.022902919,0.035686269,0.055373531
1456,29.16,-0.000489015,-0.000762242,-0.000712926,-0.000553371,29.16,0,0.022885084,0.03566628,0.055355296
1457,29.18,-0.000488088,-0.000761648,-0.000712527,-0.000553188,29.18,0,0.022867262,0.035646303,0.055337066
1458,29.2,-0.000487164,-0.000761055,-0.000712128,-0.000553006,29.2,0,0.022849455,0.035626337,0.055318843
1459,29.22,-0.000486241,-0.000760463,-0.000711729,-0.000552824,29.22,0,0.022831661,0.035606383,0.055300626
1460,29.24,-0.00048532,-0.000759871,-0.00071133,-0.000552642,29.24,0,0.022813881,0.035586439,0.055282415
1461,29.26,-0.000484401,-0.000759279,-0.000710932,-0.00055246,29.26,0,0.022796116,0.035566507,0.05526421
1462,29.28,-0.000483484,-0.000758688,-0.000710534,-0.000552278,29.28,0,0.022778363,0.035546585,0.055246011
1463,29.3,-0.000482568,-0.000758097,-0.000710136,-0.000552096,29.3,0,0.022760625,0.035526675,0.055227818
1464,29.32,-0.000481654,-0.000757506,-0.000709738,-0.000551914,29.32,0,0.022742901,0.035506776,0.055209631
1465,29.34,-0.000480742,-0.000756916,-0.00070934,-0.000551733,29.34,0,0.02272519,0.035486888,0.05519145
1466,29.36,-0.000479831,-0.000756327,-0.000708943,-0.000551551,29.36,0,0.022707493,0.035467012,0.055173275
1467,29.38,-0.000478923,-0.000755738,-0.000708546,-0.000551369,29.38,0,0.02268981,0.035447146,0.055155105
1468,29.4,-0.000478015,-0.00075515,-0.000708149,-0.000551188,29.4,0,0.022672141,0.035427292,0.055136942
1469,29.42,-0.00047711,-0.000754561,-0.000707752,-0.000551006,29.42,0,0.022654485,0.035407449,0.055118785
1470,29.44,-0.000476207,-0.000753974,-0.000707356,-0.000550825,29.44,0,0.022636843,0.035387616,0.055100634
1471,29.46,-0.000475305,-0.000753387,-0.00070696,-0.000550643,29.46,0,0.022619215,0.035367795,0.055082489
1472,29.48,-0.000474404,-0.0007528,-0.000706564,-0.000550462,29.48,0,0.022601601,0.035347985,0.055064349
1473,29.5,-0.000473506,-0.000752214,-0.000706168,-0.000550281,29.5,0,0.022584,0.035328187,0.055046216
1474,29.52,-0.000472609,-0.000751628,-0.000705772,-0.0005501,29.52,0,0.022566413,0.035308399,0.055028089
1475,29.54,-0.000471714,-0.000751043,-0.000705377,-0.000549919,29.54,0,0.02254884,0.035288622,0.055009967
1476,29.56,-0.000470821,-0.000750458,-0.000704982,-0.000549737,29.56,0,0.02253128,0.035268856,0.054991852
1477,29.58,-0.000469929,-0.000749873,-0.000704587,-0.000549556,29.58,0,0.022513735,0.035249102,0.054973743
1478,29.6,-0.000469039,-0.000749289,-0.000704193,-0.000549375,29.6,0,0.022496202,0.035229358,0.054955639
1479,29.62,-0.00046815,-0.000748706,-0.000703798,-0.000549195,29.62,0,0.022478684,0.035209626,0.054937542
1480,29.64,-0.000467264,-0.000748123,-0.000703404,-0.000549014,29.64,0,0.022461179,0.035189905,0.05491945
1481,29.66,-0.000466379,-0.00074754,-0.00070301,-0.000548833,29.66,0,0.022443688,0.035170194,0.054901365
1482,29.68,-0.000465495,-0.000746958,-0.000702616,-0.000548652,29.68,0,0.02242621,0.035150495,0.054883285
1483,29.7,-0.000464614,-0.000746377,-0.000702223,-0.000548471,29.7,0,0.022408746,0.035130807,0.054865211
1484,29.72,-0.000463734,-0.000745795,-0.000701829,-0.000548291,29.72,0,0.022391295,0.03511113,0.054847144
1485,29.74,-0.000462856,-0.000745215,-0.000701436,-0.00054811,29.74,0,0.022373859,0.035091463,0.054829082
1486,29.76,-0.000461979,-0.000744634,-0.000701043,-0.00054793,29.76,0,0.022356435,0.035071808,0.054811026
1487,29.78,-0.000461104,-0.000744054,-0.000700651,-0.000547749,29.78,0,0.022339026,0.035052164,0.054792976
1488,29.8,-0.000460231,-0.000743475,-0.000700258,-0.000547569,29.8,0,0.022321629,0.035032531,0.054774933
1489,29.82,-0.000459359,-0.000742896,-0.000699866,-0.000547389,29.82,0,0.022304247,0.035012909,0.054756895
1490,29.84,-0.000458489,-0.000742317,-0.000699474,-0.000547208,29.84,0,0.022286878,0.034993298,0.054738863
1491,29.86,-0.000457621,-0.000741739,-0.000699082,-0.000547028,29.86,0,0.022269522,0.034973697,0.054720836
1492,29.88,-0.000456754,-0.000741162,-0.000698691,-0.000546848,29.88,0,0.02225218,0.034954108,0.054702816
1493,29.9,-0.000455889,-0.000740585,-0.000698299,-0.000546668,29.9,0,0.022234852,0.03493453,0.054684802
1494,29.92,-0.000455025,-0.000740008,-0.000697908,-0.000546488,29.92,0,0.022217537,0.034914963,0.054666794
1495,29.94,-0.000454164,-0.000739432,-0.000697517,-0.000546308,29.94,0,0.022200235,0.034895406,0.054648791
1496,29.96,-0.000453303,-0.000738856,-0.000697127,-0.000546128,29.96,0,0.022182947,0.034875861,0.054630795
1497,29.98,-0.000452445,-0.00073828,-0.000696736,-0.000545948,29.98,0,0.022165672,0.034856326,0.054612804
1498,30,-0.000451588,-0.000737705,-0.000696346,-0.000545768,30,0,0.022148411,0.034836803,0.05459482
1499,30.02,-0.000450733,-0.000737131,-0.000695956,-0.000545589,30.02,0,0.022131163,0.03481729,0.054576841
1500,30.04,-0.000449879,-0.000736557,-0.000695566,-0.000545409,30.04,0,0.022113929,0.034797789,0.054558869
1501,30.06,-0.000449027,-0.000735983,-0.000695176,-0.000545229,30.06,0,0.022096708,0.034778298,0.054540902
1502,30.08,-0.000448176,-0.00073541,-0.000694787,-0.00054505,30.08,0,0.022079501,0.034758818,0.054522941
1503,30.1,-0.000447328,-0.000734838,-0.000694398,-0.00054487,30.1,0,0.022062307,0.03473935,0.054504986
1504,30.12,-0.00044648,-0.000734265,-0.000694009,-0.000544691,30.12,0,0.022045126,0.034719892,0.054487037
1505,30.14,-0.000445635,-0.000733693,-0.00069362,-0.000544512,30.14,0,0.022027959,0.034700445,0.054469094
1506,30.16,-0.000444791,-0.000733122,-0.000693232,-0.000544332,30.16,0,0.022010805,0.034681008,0.054451156
1507,30.18,-0.000443948,-0.000732551,-0.000692843,-0.000544153,30.18,0,0.021993664,0.034661583,0.054433225
1508,30.2,-0.000443107,-0.000731981,-0.000692455,-0.000543974,30.2,0,0.021976537,0.034642169,0.0544153
1509,30.22,-0.000442268,-0.000731411,-0.000692067,-0.000543795,30.22,0,0.021959423,0.034622765,0.05439738
1510,30.24,-0.000441431,-0.000730841,-0.00069168,-0.000543616,30.24,0,0.021942323,0.034603373,0.054379466
1511,30.26,-0.000440595,-0.000730272,-0.000691292,-0.000543437,30.26,0,0.021925235,0.034583991,0.054361559
1512,30.28,-0.00043976,-0.000729703,-0.000690905,-0.000543258,30.28,0,0.021908161,0.03456462,0.054343657
1513,30.3,-0.000438927,-0.000729135,-0.000690518,-0.000543079,30.3,0,0.021891101,0.03454526,0.054325761
1514,30.32,-0.000438096,-0.000728567,-0.000690131,-0.0005429,30.32,0,0.021874053,0.03452591,0.054307871
1515,30.34,-0.000437266,-0.000728,-0.000689745,-0.000542721,30.34,0,0.021857019,0.034506572,0.054289987
1516,30.36,-0.000436438,-0.000727433,-0.000689359,-0.000542542,30.36,0,0.021839999,0.034487244,0.054272108
1517,30.38,-0.000435611,-0.000726867,-0.000688972,-0.000542364,30.38,0,0.021822991,0.034467928,0.054254236
1518,30.4,-0.000434786,-0.000726301,-0.000688587,-0.000542185,30.4,0,0.021805997,0.034448622,0.05423637
1519,30.42,-0.000433963,-0.000725735,-0.000688201,-0.000542007,30.42,0,0.021789016,0.034429327,0.054218509
1520,30.44,-0.000433141,-0.00072517,-0.000687815,-0.000541828,30.44,0,0.021772048,0.034410042,0.054200654
1521,30.46,-0.000432321,-0.000724605,-0.00068743,-0.00054165,30.46,0,0.021755093,0.034390769,0.054182805
1522,30.48,-0.000431502,-0.000724041,-0.000687045,-0.000541471,30.48,0,0.021738152,0.034371506,0.054164962
1523,30.5,-0.000430684,-0.000723477,-0.00068666,-0.000541293,30.5,0,0.021721224,0.034352254,0.054147125
1524,30.52,-0.000429869,-0.000722914,-0.000686276,-0.000541115,30.52,0,0.021704308,0.034333013,0.054129294
1525,30.54,-0.000429055,-0.000722351,-0.000685891,-0.000540936,30.54,0,0.021687407,0.034313783,0.054111469
1526,30.56,-0.000428242,-0.000721788,-0.000685507,-0.000540758,30.56,0,0.021670518,0.034294563,0.054093649
1527,30.58,-0.000427431,-0.000721226,-0.000685123,-0.00054058,30.58,0,0.021653642,0.034275354,0.054075836
1528,30.6,-0.000426621,-0.000720664,-0.000684739,-0.000540402,30.6,0,0.02163678,0.034256156,0.054058028
1529,30.62,-0.000425813,-0.000720103,-0.000684356,-0.000540224,30.62,0,0.021619931,0.034236969,0.054040226
1530,30.64,-0.000425007,-0.000719542,-0.000683973,-0.000540046,30.64,0,0.021603094,0.034217792,0.05402243
1531,30.66,-0.000424202,-0.000718982,-0.000683589,-0.000539869,30.66,0,0.021586271,0.034198627,0.05400464
1532,30.68,-0.000423398,-0.000718422,-0.000683207,-0.000539691,30.68,0,0.021569461,0.034179471,0.053986856
1533,30.7,-0.000422597,-0.000717863,-0.000682824,-0.000539513,30.7,0,0.021552664,0.034160327,0.053969077
1534,30.72,-0.000421796,-0.000717304,-0.000682441,-0.000539335,30.72,0,0.021535881,0.034141193,0.053951304
1535,30.74,-0.000420997,-0.000716745,-0.000682059,-0.000539158,30.74,0,0.02151911,0.034122071,0.053933538
1536,30.76,-0.0004202,-0.000716187,-0.000681677,-0.00053898,30.76,0,0.021502352,0.034102958,0.053915777
1537,30.78,-0.000419404,-0.000715629,-0.000681295,-0.000538803,30.78,0,0.021485608,0.034083857,0.053898022
1538,30.8,-0.00041861,-0.000715072,-0.000680914,-0.000538625,30.8,0,0.021468876,0.034064766,0.053880273
1539,30.82,-0.000417817,-0.000714515,-0.000680532,-0.000538448,30.82,0,0.021452158,0.034045686,0.053862529
1540,30.84,-0.000417026,-0.000713959,-0.000680151,-0.000538271,30.84,0,0.021435452,0.034026616,0.053844792
1541,30.86,-0.000416236,-0.000713403,-0.00067977,-0.000538093,30.86,0,0.021418759,0.034007558,0.05382706
1542,30.88,-0.000415447,-0.000712847,-0.000679389,-0.000537916,30.88,0,0.02140208,0.03398851,0.053809334
1543,30.9,-0.000414661,-0.000712292,-0.000679009,-0.000537739,30.9,0,0.021385413,0.033969472,0.053791614
1544,30.92,-0.000413875,-0.000711737,-0.000678629,-0.000537562,30.92,0,0.02136876,0.033950446,0.0537739
1545,30.94,-0.000413091,-0.000711183,-0.000678248,-0.000537385,30.94,0,0.021352119,0.033931429,0.053756192
1546,30.96,-0.000412309,-0.000710629,-0.000677869,-0.000537208,30.96,0,0.021335492,0.033912424,0.053738489
1547,30.98,-0.000411528,-0.000710076,-0.000677489,-0.000537031,30.98,0,0.021318877,0.033893429,0.053720793
1548,31,-0.000410749,-0.000709523,-0.000677109,-0.000536854,31,0,0.021302275,0.033874445,0.053703102
1549,31.02,-0.000409971,-0.00070897,-0.00067673,-0.000536677,31.02,0,0.021285686,0.033855472,0.053685417
1550,31.04,-0.000409194,-0.000708418,-0.000676351,-0.000536501,31.04,0,0.021269111,0.033836509,0.053667738
1551,31.06,-0.000408419,-0.000707867,-0.000675972,-0.000536324,31.06,0,0.021252548,0.033817556,0.053650064
1552,31.08,-0.000407646,-0.000707315,-0.000675594,-0.000536147,31.08,0,0.021235998,0.033798615,0.053632397
1553,31.1,-0.000406874,-0.000706765,-0.000675215,-0.000535971,31.1,0,0.02121946,0.033779684,0.053614735
1554,31.12,-0.000406103,-0.000706214,-0.000674837,-0.000535794,31.12,0,0.021202936,0.033760763,0.053597079
1555,31.14,-0.000405334,-0.000705664,-0.000674459,-0.000535618,31.14,0,0.021186425,0.033741853,0.053579429
1556,31.16,-0.000404566,-0.000705115,-0.000674081,-0.000535441,31.16,0,0.021169926,0.033722954,0.053561785
1557,31.18,-0.0004038,-0.000704566,-0.000673704,-0.000535265,31.18,0,0.02115344,0.033704066,0.053544146
1558,31.2,-0.000403035,-0.000704017,-0.000673326,-0.000535089,31.2,0,0.021136967,0.033685187,0.053526514
1559,31.22,-0.000402272,-0.000703469,-0.000672949,-0.000534913,31.22,0,0.021120507,0.03366632,0.053508887
1560,31.24,-0.00040151,-0.000702921,-0.000672572,-0.000534737,31.24,0,0.02110406,0.033647463,0.053491266
1561,31.26,-0.000400749,-0.000702373,-0.000672196,-0.00053456,31.26,0,0.021087626,0.033628617,0.053473651
1562,31.28,-0.00039999,-0.000701826,-0.000671819,-0.000534384,31.28,0,0.021071204,0.033609781,0.053456041
1563,31.3,-0.000399233,-0.00070128,-0.000671443,-0.000534208,31.3,0,0.021054795,0.033590956,0.053438438
1564,31.32,-0.000398477,-0.000700734,-0.000671067,-0.000534032,31.32,0,0.021038399,0.033572141,0.05342084
1565,31.34,-0.000397722,-0.000700188,-0.000670691,-0.000533857,31.34,0,0.021022016,0.033553337,0.053403248
1566,31.36,-0.000396969,-0.000699643,-0.000670315,-0.000533681,31.36,0,0.021005645,0.033534543,0.053385661
1567,31.38,-0.000396217,-0.000699098,-0.00066994,-0.000533505,31.38,0,0.020989287,0.03351576,0.053368081
1568,31.4,-0.000395466,-0.000698554,-0.000669565,-0.000533329,31.4,0,0.020972942,0.033496987,0.053350506
1569,31.42,-0.000394717,-0.00069801,-0.000669189,-0.000533154,31.42,0,0.02095661,0.033478225,0.053332937
1570,31.44,-0.00039397,-0.000697466,-0.000668815,-0.000532978,31.44,0,0.02094029,0.033459474,0.053315374
1571,31.46,-0.000393224,-0.000696923,-0.00066844,-0.000532803,31.46,0,0.020923983,0.033440733,0.053297817
1572,31.48,-0.000392479,-0.00069638,-0.000668066,-0.000532627,31.48,0,0.020907689,0.033422002,0.053280265
1573,31.5,-0.000391736,-0.000695838,-0.000667691,-0.000532452,31.5,0,0.020891407,0.033403282,0.05326272
1574,31.52,-0.000390994,-0.000695296,-0.000667317,-0.000532276,31.52,0,0.020875139,0.033384572,0.05324518
1575,31.54,-0.000390253,-0.000694755,-0.000666944,-0.000532101,31.54,0,0.020858882,0.033365873,0.053227645
1576,31.56,-0.000389514,-0.000694214,-0.00066657,-0.000531926,31.56,0,0.020842639,0.033347184,0.053210117
1577,31.58,-0.000388776,-0.000693673,-0.000666197,-0.000531751,31.58,0,0.020826408,0.033328506,0.053192594
1578,31.6,-0.00038804,-0.000693133,-0.000665824,-0.000531576,31.6,0,0.02081019,0.033309839,0.053175077
1579,31.62,-0.000387305,-0.000692593,-0.000665451,-0.000531401,31.62,0,0.020793984,0.033291181,0.053157566
1580,31.64,-0.000386571,-0.000692054,-0.000665078,-0.000531226,31.64,0,0.020777791,0.033272534,0.053140061
1581,31.66,-0.000385839,-0.000691515,-0.000664705,-0.000531051,31.66,0,0.020761611,0.033253898,0.053122561
1582,31.68,-0.000385109,-0.000690976,-0.000664333,-0.000530876,31.68,0,0.020745443,0.033235272,0.053105068
1583,31.7,-0.000384379,-0.000690438,-0.000663961,-0.000530701,31.7,0,0.020729288,0.033216657,0.05308758
1584,31.72,-0.000383651,-0.000689901,-0.000663589,-0.000530526,31.72,0,0.020713145,0.033198052,0.053070097
1585,31.74,-0.000382925,-0.000689363,-0.000663217,-0.000530351,31.74,0,0.020697015,0.033179457,0.053052621
1586,31.76,-0.000382199,-0.000688826,-0.000662846,-0.000530177,31.76,0,0.020680898,0.033160873,0.05303515
1587,31.78,-0.000381475,-0.00068829,-0.000662475,-0.000530002,31.78,0,0.020664793,0.033142299,0.053017685
1588,31.8,-0.000380753,-0.000687754,-0.000662104,-0.000529828,31.8,0,0.0206487,0.033123735,0.053000226
1589,31.82,-0.000380032,-0.000687218,-0.000661733,-0.000529653,31.82,0,0.020632621,0.033105182,0.052982772
1590,31.84,-0.000379312,-0.000686683,-0.000661362,-0.000529479,31.84,0,0.020616553,0.03308664,0.052965324
1591,31.86,-0.000378594,-0.000686149,-0.000660992,-0.000529304,31.86,0,0.020600498,0.033068108,0.052947882
1592,31.88,-0.000377877,-0.000685614,-0.000660621,-0.00052913,31.88,0,0.020584456,0.033049586,0.052930446
1593,31.9,-0.000377161,-0.00068508,-0.000660251,-0.000528956,31.9,0,0.020568426,0.033031074,0.052913015
1594,31.92,-0.000376447,-0.000684547,-0.000659882,-0.000528782,31.92,0,0.020552409,0.033012573,0.052895591
1595,31.94,-0.000375734,-0.000684014,-0.000659512,-0.000528608,31.94,0,0.020536404,0.032994082,0.052878171
1596,31.96,-0.000375022,-0.000683481,-0.000659143,-0.000528434,31.96,0,0.020520412,0.032975602,0.052860758
1597,31.98,-0.000374312,-0.000682949,-0.000658773,-0.000528259,31.98,0,0.020504432,0.032957132,0.052843351
1598,32,-0.000373603,-0.000682417,-0.000658404,-0.000528086,32,0,0.020488464,0.032938672,0.052825949
1599,32.02,-0.000372895,-0.000681886,-0.000658036,-0.000527912,32.02,0,0.020472509,0.032920223,0.052808553
1600,32.04,-0.000372189,-0.000681355,-0.000657667,-0.000527738,32.04,0,0.020456567,0.032901784,0.052791162
1601,32.06,-0.000371484,-0.000680824,-0.000657299,-0.000527564,32.06,0,0.020440636,0.032883355,0.052773777
1602,32.08,-0.00037078,-0.000680294,-0.000656931,-0.00052739,32.08,0,0.020424719,0.032864937,0.052756398
1603,32.1,-0.000370078,-0.000679764,-0.000656563,-0.000527217,32.1,0,0.020408813,0.032846528,0.052739025
1604,32.12,-0.000369377,-0.000679235,-0.000656195,-0.000527043,32.12,0,0.02039292,0.032828131,0.052721658
1605,32.14,-0.000368678,-0.000678706,-0.000655827,-0.000526869,32.14,0,0.020377039,0.032809743,0.052704296
1606,32.16,-0.000367979,-0.000678177,-0.00065546,-0.000526696,32.16,0,0.020361171,0.032791366,0.05268694
1607,32.18,-0.000367282,-0.000677649,-0.000655093,-0.000526522,32.18,0,0.020345315,0.032772999,0.052669589
1608,32.2,-0.000366587,-0.000677121,-0.000654726,-0.000526349,32.2,0,0.020329472,0.032754643,0.052652245
1609,32.22,-0.000365892,-0.000676594,-0.000654359,-0.000526176,32.22,0,0.02031364,0.032736296,0.052634906
1610,32.24,-0.000365199,-0.000676067,-0.000653993,-0.000526002,32.24,0,0.020297821,0.03271796,0.052617573
1611,32.26,-0.000364508,-0.000675541,-0.000653626,-0.000525829,32.26,0,0.020282015,0.032699635,0.052600245
1612,32.28,-0.000363817,-0.000675015,-0.00065326,-0.000525656,32.28,0,0.020266221,0.032681319,0.052582923
1613,32.3,-0.000363128,-0.000674489,-0.000652894,-0.000525483,32.3,0,0.020250439,0.032663014,0.052565607
1614,32.32,-0.000362441,-0.000673964,-0.000652529,-0.00052531,32.32,0,0.020234669,0.032644719,0.052548297
1615,32.34,-0.000361754,-0.000673439,-0.000652163,-0.000525137,32.34,0,0.020218911,0.032626434,0.052530992
1616,32.36,-0.000361069,-0.000672914,-0.000651798,-0.000524964,32.36,0,0.020203166,0.03260816,0.052513693
1617,32.38,-0.000360385,-0.00067239,-0.000651433,-0.000524791,32.38,0,0.020187433,0.032589895,0.0524964
1618,32.4,-0.000359703,-0.000671867,-0.000651068,-0.000524618,32.4,0,0.020171713,0.032571641,0.052479112
1619,32.42,-0.000359021,-0.000671344,-0.000650703,-0.000524446,32.42,0,0.020156004,0.032553398,0.05246183
1620,32.44,-0.000358341,-0.000670821,-0.000650339,-0.000524273,32.44,0,0.020140308,0.032535164,0.052444554
1621,32.46,-0.000357663,-0.000670298,-0.000649975,-0.0005241,32.46,0,0.020124624,0.032516941,0.052427283
1622,32.48,-0.000356985,-0.000669776,-0.00064961,-0.000523928,32.48,0,0.020108952,0.032498728,0.052410019
1623,32.5,-0.000356309,-0.000669255,-0.000649247,-0.000523755,32.5,0,0.020093293,0.032480525,0.052392759
1624,32.52,-0.000355634,-0.000668734,-0.000648883,-0.000523583,32.52,0,0.020077646,0.032462332,0.052375506
